Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
_B7pTmtDkPE7F1dNR_DGRA,Stage Star Deli,105 W 55th St,"{'latitude': 40.7634735107422, 'longitude': -73.9785995483398}",85,3.5,10019
2pJ782hnKTK0MWbc0H7EDw,Ditmars Thai,35-13 Ditmars Blvd,"{'latitude': 40.774694, 'longitude': -73.908293}",51,4.5,11105
rO4-ytxRRN98GMk2gSXxjQ,honeygrow,120 Washington St,"{'latitude': 40.73827000147528, 'longitude': -74.03094254869448}",366,3.5,07030
lV9TCH9AwdBpFKm0OMAXSA,Potbelly Sandwich Shop,150 E 52nd St,"{'latitude': 40.7572917, 'longitude': -73.970623}",63,3.5,10022
2T0PrQv78pbj9HCrFQQY_g,Lenwich,1332 3rd Ave,"{'latitude': 40.772617, 'longitude': -73.958879}",164,3.0,10075
nZC3WQp6XrmIYIoZSa6r3Q,Olive's,191 Prince St,"{'latitude': 40.72662, 'longitude': -74.00241}",234,3.5,10012
axVzeaTizNeMrwHP6ylydQ,Potbelly Sandwich Shop,46 W 56th St,"{'latitude': 40.76302, 'longitude': -73.97676}",80,3.5,10019
rGkrLkqGDLZKFysQs80JNA,Chopt Creative Salad Co.,"17 W 33rd St, Ste 125","{'latitude': 40.74844, 'longitude': -73.9862574}",52,4.0,10118
YZpV-LFkLK2aItEechgUeA,Honeybrains,916 8th Ave,"{'latitude': 40.76492, 'longitude': -73.98382}",42,4.0,10019
DkcVNKDDoUJGkLN9Pe4R0w,H&H Bagels,526 Columbus Ave,"{'latitude': 40.7861731, 'longitude': -73.9726413}",289,3.0,10024
i9ohlvanaW3c9o5_6ziXDw,fresh&co,127 E 60th St,"{'latitude': 40.76327, 'longitude': -73.96814}",94,3.0,10022
0WE35TwxqtdXNDgNAs6ZDg,Panera Bread,3801 35th Avenue,"{'latitude': 40.7554973, 'longitude': -73.9225231}",218,3.0,11101
DYzpeSntTyL7ARvX3vSp6A,Orion Diner & Grill,395 2nd Ave,"{'latitude': 40.7378, 'longitude': -73.9812}",260,3.0,10010
Ucg3flg-2tJAahEePIoigQ,Magdalene,524 Lorimer St,"{'latitude': 40.71252, 'longitude': -73.94899}",60,4.5,11211
eYo9t3yJjSbjaWrwpApkXA,Stonefruit Espresso + Kitchen,1058 Bedford Ave,"{'latitude': 40.688857, 'longitude': -73.95526}",185,4.0,11205
W4mnJcaf42jqkSOHVjnWVw,Fields Good Chicken,101 Maiden Ln,"{'latitude': 40.707, 'longitude': -74.00686}",200,3.5,10038
kQym0lOSw579vveTMidBfQ,Chick-fil-A,1536 3rd Ave,"{'latitude': 40.7792574, 'longitude': -73.9539523030758}",63,3.5,10028
